date,code,market,name,mcap,shares,sect
2026-08-21,267790,KOSDAQ,배럴,25643845515,7689309,중견기업부
2026-08-21,046310,KOSDAQ,백금T&A,38501713145,16418641,우량기업부
2026-08-21,331520,KOSDAQ,밸로프,24846006510,9801186,중견기업부
2026-08-21,199480,KOSDAQ,뱅크웨어글로벌,36605750920,10196588,기술성장기업부
2026-08-21,438700,KOSDAQ,버넥트,18968602780,11144890,기술성장기업부
2026-08-21,066410,KOSDAQ,버킷스튜디오,159637252154,138453818,투자주의환기종목(소속부없음)
2026-08-21,382900,KOSDAQ,범한퓨얼셀,141402540000,8761000,벤처기업부
2026-08-21,206400,KOSDAQ,베노티앤알,35559629784,37510158,중견기업부
2026-08-21,019010,KOSDAQ,베뉴지,249676000000,48200000,중견기업부
2026-08-21,177350,KOSDAQ,베셀,15905025004,9915851,투자주의환기종목(소속부없음)
2026-08-21,457600,KOSDAQ,벡트,67303825000,13707500,벤처기업부
2026-08-21,424760,KOSDAQ,벨로크,20108736000,10054368,벤처기업부
2026-08-21,250000,KOSDAQ,보라티알,39559295380,6750733,우량기업부
2026-08-21,310210,KOSDAQ,보로노이,2805194445300,18443093,기술성장기업부
2026-08-21,006910,KOSDAQ,보성파워텍,324256838400,49129824,우량기업부
2026-08-21,0010F0,KOSDAQ,보원케미칼,25017384245,11143601,벤처기업부
2026-08-21,226340,KOSDAQ,본느,42036324840,8390484,관리종목(소속부없음)
2026-08-21,014470,KOSDAQ,부방,57950430900,60052260,벤처기업부
2026-08-21,008470,KOSDAQ,부스타,29080608000,16809600,벤처기업부
2026-08-21,338220,KOSDAQ,뷰노,100953143830,14001823,기술성장기업부
2026-08-21,100120,KOSDAQ,뷰웍스,239536673700,8971411,우량기업부
2026-08-21,406820,KOSDAQ,뷰티스킨,26618383631,14136157,벤처기업부
2026-08-21,099390,KOSDAQ,브레인즈컴퍼니,30781061250,8208283,벤처기업부
2026-08-21,064480,KOSDAQ,브리지텍,35558687500,11952500,벤처기업부
2026-08-21,365900,KOSDAQ,브이씨,18348853000,7310300,벤처기업부
2026-08-21,089970,KOSDAQ,브이엠,1529585046500,26326765,우량기업부
2026-08-21,251630,KOSDAQ,브이원텍,55640672140,15942886,벤처기업부
2026-08-21,018290,KOSDAQ,브이티,430483444160,34941838,우량기업부
2026-08-21,478560,KOSDAQ,블랙야크아이앤씨,70904168010,25830298,벤처기업부
2026-08-21,439580,KOSDAQ,블루엠텍,58385293575,33846547,기술성장기업부
2026-08-21,033560,KOSDAQ,블루콤,73530000000,17100000,중견기업부
2026-08-21,369370,KOSDAQ,블리츠웨이엔터테인먼트,37403932500,9974382,벤처기업부
2026-08-21,126340,KOSDAQ,비나텍,445903709400,7180414,벤처기업부
2026-08-21,121800,KOSDAQ,비덴트,256309348520,77201611,관리종목(소속부없음)
2026-08-21,082800,KOSDAQ,비보존 제약,192481341220,60719666,중견기업부
2026-08-21,318410,KOSDAQ,비비씨,36664603800,5555243,중견기업부
2026-08-21,419540,KOSDAQ,비스토스,22343448750,5958253,벤처기업부
2026-08-21,146320,KOSDAQ,비씨엔씨,123883894640,12797923,벤처기업부
2026-08-21,200780,KOSDAQ,비씨월드제약,32210296220,10665661,중견기업부
2026-08-21,413640,KOSDAQ,비아이매트릭스,40719211000,7206940,벤처기업부
2026-08-21,141000,KOSDAQ,비아트론,102975035000,12114710,벤처기업부
2026-08-21,083650,KOSDAQ,비에이치아이,1748357187500,30944375,우량기업부
2026-08-21,0068Y0,KOSDAQ,비엔케이제3호스팩,8559660000,4310000,SPAC(소속부없음)
2026-08-21,065170,KOSDAQ,비엘팜텍,54069017041,27913793,투자주의환기종목(소속부없음)
2026-08-21,086670,KOSDAQ,비엠티,149483828100,9925885,우량기업부
2026-08-21,488900,KOSDAQ,비츠로넥스텍,269770684330,28976443,기술성장기업부
2026-08-21,082920,KOSDAQ,비츠로셀,1376754048500,45139477,우량기업부
2026-08-21,054220,KOSDAQ,비츠로시스,20484932232,12590616,벤처기업부
2026-08-21,042370,KOSDAQ,비츠로테크,210910201250,26200025,우량기업부
2026-08-21,050090,KOSDAQ,비케이홀딩스,17321564960,23534735,관리종목(소속부없음)
2026-08-21,148780,KOSDAQ,비큐AI,23772968100,6289145,기술성장기업부
2026-08-21,307870,KOSDAQ,비투엔,73556292150,74299285,벤처기업부
2026-08-21,377030,KOSDAQ,비트맥스,24410227016,14291702,관리종목(소속부없음)
2026-08-21,032850,KOSDAQ,비트컴퓨터,66077589675,16623293,벤처기업부
2026-08-21,049470,KOSDAQ,비트플래닛,54977339165,23544899,중견기업부
2026-08-21,238200,KOSDAQ,비피도,22331400000,8180000,벤처기업부
2026-08-21,093190,KOSDAQ,빅솔론,156027519550,19238905,우량기업부
2026-08-21,065450,KOSDAQ,빅텍,86275223775,29495803,벤처기업부
2026-08-21,044480,KOSDAQ,빌리언스,27265751120,33250916,중견기업부
2026-08-21,069540,KOSDAQ,빛과전자,288491256320,112691897,벤처기업부
2026-08-21,072950,KOSDAQ,빛샘전자,68688763300,8052610,벤처기업부
2026-08-21,451250,KOSDAQ,삐아,75773748570,10225877,벤처기업부
2026-08-21,143240,KOSDAQ,사람인,181705135830,10732731,우량기업부
2026-08-21,466410,KOSDAQ,사이냅소프트,42260622970,5037023,벤처기업부
2026-08-21,223310,KOSDAQ,사토시홀딩스,15952227730,5204642,투자주의환기종목(소속부없음)
2026-08-21,452430,KOSDAQ,사피엔반도체,205972753950,8255421,기술성장기업부
2026-08-21,419120,KOSDAQ,산돌,33282028260,14223089,중견기업부
2026-08-21,122350,KOSDAQ,삼기,56473977444,38339428,중견기업부
2026-08-21,419050,KOSDAQ,삼기에너지솔루션즈,90541647920,57196240,중견기업부
2026-08-21,014970,KOSDAQ,삼륭물산,64340500000,14825000,중견기업부
2026-08-21,018310,KOSDAQ,삼목에스폼,198597000000,14700000,우량기업부
2026-08-21,012210,KOSDAQ,삼미금속,173117358290,23051579,중견기업부
2026-08-21,053700,KOSDAQ,삼보모터스,107263764355,26715757,우량기업부
2026-08-21,009620,KOSDAQ,삼보산업,15463647480,17473048,투자주의환기종목(소속부없음)
2026-08-21,023600,KOSDAQ,삼보판지,147756609000,16008300,우량기업부
2026-08-21,0044K0,KOSDAQ,삼성스팩10호,14957280000,7520000,SPAC(소속부없음)
2026-08-21,0071M0,KOSDAQ,삼성스팩11호,11433600000,5760000,SPAC(소속부없음)
2026-08-21,0096B0,KOSDAQ,삼성스팩12호,12982340000,6580000,SPAC(소속부없음)
2026-08-21,0115H0,KOSDAQ,삼성스팩13호,14611800000,7350000,SPAC(소속부없음)
2026-08-21,009300,KOSDAQ,삼아제약,87205300000,6370000,우량기업부
2026-08-21,482630,KOSDAQ,삼양엔씨켐,285423171200,21888280,중견기업부
2026-08-21,484590,KOSDAQ,삼양컴텍,245614282000,41210450,벤처기업부
2026-08-21,036670,KOSDAQ,삼양케이씨아이,55199826000,10760200,우량기업부
2026-08-21,361670,KOSDAQ,삼영에스앤씨,20516921960,5667658,기술성장기업부
2026-08-21,054540,KOSDAQ,삼영엠텍,80600000000,13000000,우량기업부
2026-08-21,065570,KOSDAQ,삼영이엔씨,12295692232,16093838,관리종목(소속부없음)
2026-08-21,014950,KOSDAQ,삼익제약,49582870900,10067588,벤처기업부
2026-08-21,032280,KOSDAQ,삼일,22018055220,16213590,중견기업부
2026-08-21,002290,KOSDAQ,삼일기업공사,40920000000,12400000,우량기업부
2026-08-21,037460,KOSDAQ,삼지전자,519744925700,16318522,우량기업부
2026-08-21,032750,KOSDAQ,삼진,26009631360,9031122,우량기업부
2026-08-21,0013V0,KOSDAQ,삼진식품,51081078400,9918656,중견기업부
2026-08-21,054090,KOSDAQ,삼진엘앤디,23861025792,24959232,중견기업부
2026-08-21,000250,KOSDAQ,삼천당제약,3957275526400,23457472,중견기업부
2026-08-21,024950,KOSDAQ,삼천리자전거,55986000000,12400000,중견기업부
2026-08-21,038500,KOSDAQ,삼표시멘트,775918240140,107916306,우량기업부
2026-08-21,437730,KOSDAQ,삼현,1051105846050,31707567,기술성장기업부
2026-08-21,017480,KOSDAQ,삼현철강,74280300900,15442890,우량기업부
2026-08-21,046390,KOSDAQ,삼화네트웍스,34797383595,17269173,중견기업부
2026-08-21,027580,KOSDAQ,상보,19340440670,11836255,중견기업부
2026-08-21,038540,KOSDAQ,상상인,108609478419,55328313,중견기업부
2026-08-21,091580,KOSDAQ,상신이디피,227246133950,13328219,우량기업부
2026-08-21,263810,KOSDAQ,상신전자,40289807250,15924825,중견기업부
2026-08-21,089980,KOSDAQ,상아프론테크,222727285410,15989037,우량기업부
2026-08-21,042940,KOSDAQ,상지건설,40767410640,6828712,중견기업부
2026-08-21,042600,KOSDAQ,새로닉스,136162371040,12423574,중견기업부
2026-08-21,107600,KOSDAQ,새빗켐,87745338620,5650054,벤처기업부
2026-08-21,411080,KOSDAQ,샌즈랩,60612522860,15267638,기술성장기업부
2026-08-21,252990,KOSDAQ,샘씨엔에스,775606410320,60217889,우량기업부
2026-08-21,378800,KOSDAQ,샤페론,21641738508,46243031,관리종목(소속부없음)
2026-08-21,294630,KOSDAQ,서남,68500377715,26499179,기술성장기업부
2026-08-21,038070,KOSDAQ,서린바이오,39341859480,9300676,중견기업부
2026-08-21,006730,KOSDAQ,서부T&D,655624614600,64276923,우량기업부
2026-08-21,079650,KOSDAQ,서산,98000000000,20000000,중견기업부
2026-08-21,100660,KOSDAQ,서암기계공업,37611000000,12600000,중견기업부
2026-08-21,019770,KOSDAQ,서연탑메탈,38678000000,11650000,우량기업부
2026-08-21,092190,KOSDAQ,서울바이오시스,390339939330,45868383,투자주의환기종목(소속부없음)
2026-08-21,046890,KOSDAQ,서울반도체,545155490000,58305400,중견기업부
2026-08-21,063170,KOSDAQ,서울옥션,96158784470,17774267,중견기업부
2026-08-21,027040,KOSDAQ,서울전자통신,26624692097,13917769,중견기업부
2026-08-21,018680,KOSDAQ,서울제약,23225363448,11659319,벤처기업부
2026-08-21,036120,KOSDAQ,서울평가정보,55177650000,35145000,중견기업부
2026-08-21,093920,KOSDAQ,서원인텍,89187000000,18600000,우량기업부
2026-08-21,189860,KOSDAQ,서전기전,39571022400,9698780,벤처기업부
2026-08-21,178320,KOSDAQ,서진시스템,2307339216250,63650737,중견기업부
2026-08-21,122690,KOSDAQ,서진오토모티브,40619332160,23079166,중견기업부
2026-08-21,140070,KOSDAQ,서플러스글로벌,67503100000,36988000,벤처기업부
2026-08-21,011370,KOSDAQ,서한,79000679295,100894865,우량기업부
2026-08-21,065710,KOSDAQ,서호전기,225827500000,5150000,우량기업부
2026-08-21,035890,KOSDAQ,서희건설,444239467040,207588536,중견기업부
2026-08-21,357550,KOSDAQ,석경에이티,180560500000,5455000,기술성장기업부
2026-08-21,003100,KOSDAQ,선광,135960000000,6600000,우량기업부
2026-08-21,067370,KOSDAQ,선바이오,73283046000,12213841,기술성장기업부
2026-08-21,171090,KOSDAQ,선익시스템,657282927400,10127626,우량기업부
2026-08-21,086710,KOSDAQ,선진뷰티사이언스,95063551200,12203280,우량기업부
2026-08-21,014620,KOSDAQ,성광벤드,609491503800,26557364,우량기업부
2026-08-21,037350,KOSDAQ,성도이엔지,110576700000,15210000,우량기업부
2026-08-21,458650,KOSDAQ,성우,112090241500,15045670,벤처기업부
2026-08-21,081580,KOSDAQ,성우전자,34505618175,15508143,중견기업부
2026-08-21,045300,KOSDAQ,성우테크론,26420265060,10547012,중견기업부
2026-08-21,015750,KOSDAQ,성우하이텍,472800000000,80000000,우량기업부
2026-08-21,340930,KOSDAQ,성원에너텍,55513882710,68875785,관리종목(소속부없음)
2026-08-21,365340,KOSDAQ,성일하이텍,425104683500,12921115,기술성장기업부
2026-08-21,080470,KOSDAQ,성창오토텍,20951000000,7300000,벤처기업부
2026-08-21,043260,KOSDAQ,성호전자,1330615962240,73433552,우량기업부
2026-08-21,148150,KOSDAQ,세경하이테크,120845581200,35542818,우량기업부
2026-08-21,061090,KOSDAQ,세나테크놀로지,226356570000,5467550,벤처기업부
2026-08-21,188260,KOSDAQ,세니젠,27941649180,13901318,투자주의환기종목(소속부없음)
2026-08-21,053060,KOSDAQ,세동,23872830488,17657419,중견기업부
2026-08-21,340440,KOSDAQ,세림B&G,21085124452,28378364,벤처기업부
2026-08-21,017510,KOSDAQ,세명전기,107026920000,15246000,벤처기업부
2026-08-21,0017J0,KOSDAQ,세미티에스,81820931445,30136623,벤처기업부
2026-08-21,490470,KOSDAQ,세미파이브,482140484800,34025440,기술성장기업부
2026-08-21,011560,KOSDAQ,세보엠이씨,217833235200,10084872,우량기업부
2026-08-21,396300,KOSDAQ,세아메카닉스,114434640000,26489500,우량기업부
2026-08-21,100700,KOSDAQ,세운메디칼,101835000000,43800000,우량기업부
2026-08-21,024830,KOSDAQ,세원물산,75150000000,8350000,중견기업부
2026-08-21,258830,KOSDAQ,세종메디칼,31223976612,75786351,관리종목(소속부없음)
2026-08-21,036630,KOSDAQ,세종텔레콤,112560000000,14000000,우량기업부
2026-08-21,039310,KOSDAQ,세중,25950227144,18121667,중견기업부
2026-08-21,067770,KOSDAQ,세진티에스,21831141800,8396593,관리종목(소속부없음)
2026-08-21,053450,KOSDAQ,세코닉스,44970121120,14792803,우량기업부
2026-08-21,252500,KOSDAQ,세화피앤씨,20701708610,41486390,중견기업부
2026-08-21,321370,KOSDAQ,센서뷰,67939351390,51664906,기술성장기업부
2026-08-21,347000,KOSDAQ,센코,69193848180,37810846,기술성장기업부
2026-08-21,331920,KOSDAQ,셀레믹스,96161373000,11181555,기술성장기업부
2026-08-21,352770,KOSDAQ,셀레스트라,13610136750,2592407,관리종목(소속부없음)
2026-08-21,471820,KOSDAQ,셀로맥스사이언스,46341803900,11302879,벤처기업부
2026-08-21,049180,KOSDAQ,셀루메드,83975227728,83226192,투자주의환기종목(소속부없음)
2026-08-21,299660,KOSDAQ,셀리드,51866233566,29502977,기술성장기업부
2026-08-21,108860,KOSDAQ,셀바스AI,252729878100,26914790,벤처기업부
2026-08-21,208370,KOSDAQ,셀바스헬스케어,61519947960,25740564,벤처기업부
2026-08-21,318160,KOSDAQ,셀바이오휴먼텍,55184701830,9337513,벤처기업부
2026-08-21,308430,KOSDAQ,셀비온,165058160290,12905251,기술성장기업부
2026-08-21,068760,KOSDAQ,셀트리온제약,1844916894600,44402332,우량기업부
2026-08-21,068940,KOSDAQ,셀피글로벌,35720093048,45912716,관리종목(소속부없음)
2026-08-21,007720,KOSDAQ,소노스퀘어,30159494640,20160090,중견기업부
2026-08-21,950200,KOSDAQ,소마젠,78002194915,19236053,외국기업(소속부없음)
2026-08-21,032680,KOSDAQ,소프트센,20897592762,20855881,중견기업부
2026-08-21,032685,KOSDAQ,소프트센우,660098500,71362,중견기업부
2026-08-21,258790,KOSDAQ,소프트캠프,21842378720,4998256,벤처기업부
2026-08-21,066910,KOSDAQ,손오공,29249987432,15386632,중견기업부
2026-08-21,215090,KOSDAQ,솔디펜스,29546623436,23155661,벤처기업부
2026-08-21,035610,KOSDAQ,솔본,128526185900,27345997,투자주의환기종목(소속부없음)
2026-08-21,357780,KOSDAQ,솔브레인,2535812516000,7778566,우량기업부
2026-08-21,036830,KOSDAQ,솔브레인홀딩스,778126078950,20503981,우량기업부
2026-08-21,304100,KOSDAQ,솔트룩스,193567551350,12593855,기술성장기업부
2026-08-21,328380,KOSDAQ,솔트웨어,25834132350,6852555,벤처기업부
2026-08-21,086980,KOSDAQ,쇼박스,122815546000,62438000,중견기업부
2026-08-21,050960,KOSDAQ,수산아이앤티,60286430000,6751000,벤처기업부
2026-08-21,084180,KOSDAQ,수성웹툰,11567541120,18074283,관리종목(소속부없음)
2026-08-21,253840,KOSDAQ,수젠텍,65717060000,16743200,중견기업부
2026-08-21,298830,KOSDAQ,슈어소프트테크,221318185860,53458499,우량기업부
2026-08-21,236200,KOSDAQ,슈프리마,391258847100,6974311,우량기업부
2026-08-21,094840,KOSDAQ,슈프리마에이치큐,126989111550,9806109,벤처기업부
2026-08-21,192440,KOSDAQ,슈피겐코리아,173436527700,6216363,우량기업부
2026-08-21,424960,KOSDAQ,스마트레이더시스템,61819162500,16485110,기술성장기업부
2026-08-21,099440,KOSDAQ,스맥,264101934780,68243394,중견기업부
2026-08-21,066590,KOSDAQ,스모트로닉,101529584625,38677937,중견기업부
2026-08-21,276040,KOSDAQ,스코넥,7073119545,21630335,관리종목(소속부없음)
2026-08-21,115570,KOSDAQ,스타플렉스,19562044600,7984508,중견기업부
2026-08-21,330730,KOSDAQ,스톤브릿지벤처스,89176277850,18217830,벤처기업부
2026-08-21,352090,KOSDAQ,스톰테크,95936602860,26872998,우량기업부
2026-08-21,253450,KOSDAQ,스튜디오드래곤,635737232700,30058498,우량기업부
2026-08-21,408900,KOSDAQ,스튜디오미르,32785681929,32752929,중견기업부
2026-08-21,415380,KOSDAQ,스튜디오삼익,22027726875,11442975,중견기업부
2026-08-21,475040,KOSDAQ,스트라드비젼,168301470940,53770438,기술성장기업부
2026-08-21,013810,KOSDAQ,스페코,22584079270,14655470,중견기업부
2026-08-21,347700,KOSDAQ,스피어,1208879438900,51551362,기술성장기업부
2026-08-21,049830,KOSDAQ,승일,40165333600,6132112,중견기업부
2026-08-21,020710,KOSDAQ,시공테크,68463817550,20047970,우량기업부
2026-08-21,033170,KOSDAQ,시그네틱스,29147628460,85728319,중견기업부
2026-08-21,048870,KOSDAQ,시너지이노베이션,142557066134,88106963,중견기업부
2026-08-21,025320,KOSDAQ,시노펙스,362659252555,92162453,우량기업부
2026-08-21,340810,KOSDAQ,시선AI,49667712640,13644976,기술성장기업부
2026-08-21,269620,KOSDAQ,시스웍,594330764,148582691,관리종목(소속부없음)
2026-08-21,056090,KOSDAQ,시지메드텍,107492656476,103259036,벤처기업부
2026-08-21,429270,KOSDAQ,시지트로닉스,21088985370,6449231,기술성장기업부
2026-08-21,418250,KOSDAQ,시큐레터,47629012750,7271605,관리종목(소속부없음)
2026-08-21,131090,KOSDAQ,시큐브,31475288310,7658221,벤처기업부
2026-08-21,290520,KOSDAQ,신도기연,24312373380,15736164,벤처기업부
2026-08-21,001000,KOSDAQ,신라섬유,11216223480,24277540,관리종목(소속부없음)
2026-08-21,025870,KOSDAQ,신라에스지,8960000000,4000000,관리종목(소속부없음)
2026-08-21,215600,KOSDAQ,신라젠,306896144260,138553564,중견기업부
2026-08-21,065350,KOSDAQ,신성델타테크,766802149200,27483948,우량기업부
2026-08-21,416180,KOSDAQ,신성에스티,197971138200,9039778,벤처기업부
2026-08-21,162300,KOSDAQ,신스틸,67183638840,41471382,우량기업부
2026-08-21,002800,KOSDAQ,신신제약,66295085000,15170500,우량기업부
2026-08-21,472220,KOSDAQ,신영스팩10호,9895900000,4690000,관리종목(소속부없음)
2026-08-21,0091W0,KOSDAQ,신영스팩11호,12196680000,6068000,SPAC(소속부없음)
2026-08-21,017000,KOSDAQ,신원종합개발,27419863450,11668027,우량기업부
2026-08-21,012790,KOSDAQ,신일제약,69760935300,11986415,우량기업부
2026-08-21,138070,KOSDAQ,신진에스엠,26972437364,17503204,중견기업부
2026-08-21,226330,KOSDAQ,신테카바이오,30129025950,24258475,투자주의환기종목(소속부없음)
2026-08-21,474660,KOSDAQ,신한제12호스팩,11509200000,5520000,SPAC(소속부없음)
2026-08-21,474930,KOSDAQ,신한제13호스팩,7529600000,3620000,SPAC(소속부없음)
2026-08-21,487360,KOSDAQ,신한제14호스팩,11421000000,5640000,SPAC(소속부없음)
2026-08-21,487830,KOSDAQ,신한제15호스팩,8808750000,4350000,SPAC(소속부없음)
2026-08-21,496070,KOSDAQ,신한제16호스팩,11200660000,5620000,SPAC(소속부없음)
2026-08-21,0130D0,KOSDAQ,신한제17호스팩,10541160000,5340000,SPAC(소속부없음)
2026-08-21,0129K0,KOSDAQ,신한제18호스팩,11043300000,5620000,SPAC(소속부없음)
2026-08-21,056700,KOSDAQ,신화인터텍,41051343219,29135091,중견기업부
2026-08-21,187270,KOSDAQ,신화콘텍,31192323375,10143845,벤처기업부
2026-08-21,095190,KOSDAQ,신화프리텍,119296124536,65260462,중견기업부
2026-08-21,243840,KOSDAQ,신흥에스이씨,186814648575,38558235,우량기업부
2026-08-21,257720,KOSDAQ,실리콘투,3124708407800,65576252,우량기업부
2026-08-21,222800,KOSDAQ,심텍,3735153920700,37463931,중견기업부
2026-08-21,036710,KOSDAQ,심텍홀딩스,199688910120,52827754,중견기업부
2026-08-21,444530,KOSDAQ,심플랫폼,27978269100,6431786,기술성장기업부
2026-08-21,234030,KOSDAQ,싸이닉솔루션,70815000000,23605000,중견기업부
2026-08-21,160980,KOSDAQ,싸이맥스,278568196500,10924243,우량기업부
2026-08-21,356890,KOSDAQ,싸이버원,26657029750,11953825,벤처기업부
2026-08-21,217330,KOSDAQ,싸이토젠,72973720785,23129547,기술성장기업부
2026-08-21,208640,KOSDAQ,썸에이지,9635425300,13924025,관리종목(소속부없음)
2026-08-21,222420,KOSDAQ,쎄노텍,43673507746,48418523,벤처기업부
2026-08-21,037760,KOSDAQ,쎄니트,80860681190,33832921,중견기업부
2026-08-21,081180,KOSDAQ,쎄크,43907036625,8825535,기술성장기업부
2026-08-21,099320,KOSDAQ,쎄트렉아이,760018693200,10951278,우량기업부
2026-08-21,049960,KOSDAQ,쎌바이오텍,140624000000,9400000,벤처기업부
2026-08-21,088280,KOSDAQ,쏘닉스,40064524350,17306490,기술성장기업부
2026-08-21,050890,KOSDAQ,쏠리드,549239067360,60756534,우량기업부
2026-08-21,394800,KOSDAQ,쓰리빌리언,172478237260,31822553,기술성장기업부
2026-08-21,177900,KOSDAQ,쓰리에이로직스,37451364000,9627600,기술성장기업부
2026-08-21,475400,KOSDAQ,씨메스로보틱스,216538435960,11806894,기술성장기업부
2026-08-21,109670,KOSDAQ,씨싸이트,23754970140,5836602,중견기업부
2026-08-21,066790,KOSDAQ,씨씨에스,97355245995,44152039,관리종목(소속부없음)
2026-08-21,352480,KOSDAQ,씨앤씨인터내셔널,291679881400,13629901,우량기업부
2026-08-21,264660,KOSDAQ,씨앤지하이테크,128125046960,9721172,우량기업부
2026-08-21,352700,KOSDAQ,씨앤투스,34028584205,26276899,벤처기업부
2026-08-21,458870,KOSDAQ,씨어스,795448566000,38059740,기술성장기업부
2026-08-21,297090,KOSDAQ,씨에스베어링,102535200000,27270000,투자주의환기종목(소속부없음)
2026-08-21,900120,KOSDAQ,씨엑스아이,15336087200,16669660,관리종목(소속부없음)
2026-08-21,359090,KOSDAQ,씨엔알리서치,22436567136,11494143,중견기업부
2026-08-21,115530,KOSDAQ,씨엔플러스,24029754000,8582055,중견기업부
2026-08-21,388210,KOSDAQ,씨엠티엑스,670983441000,9654438,벤처기업부
2026-08-21,115480,KOSDAQ,씨유메디칼,27644797080,12124911,중견기업부
2026-08-21,376290,KOSDAQ,씨유테크,51736475000,17657500,벤처기업부
2026-08-21,189330,KOSDAQ,씨이랩,155745914400,9382284,기술성장기업부
2026-08-21,096530,KOSDAQ,씨젠,1592892817000,52225994,우량기업부
2026-08-21,101240,KOSDAQ,씨큐브,38784332580,11357052,우량기업부
2026-08-21,060590,KOSDAQ,씨티씨바이오,69762242700,24181020,중견기업부
2026-08-21,260930,KOSDAQ,씨티케이,49321057050,19341591,중견기업부
2026-08-21,413630,KOSDAQ,씨피시스템,116961502050,36436605,벤처기업부
2026-08-21,013990,KOSDAQ,아가방컴퍼니,136154399040,32887536,우량기업부
2026-08-21,175140,KOSDAQ,아고스,58743715815,24944253,투자주의환기종목(소속부없음)
2026-08-21,123860,KOSDAQ,아나패스,164393507400,12123415,우량기업부
2026-08-21,025980,KOSDAQ,아난티,536128454900,97300990,우량기업부
2026-08-21,0015N0,KOSDAQ,아로마티카,112186144240,12576922,벤처기업부
2026-08-21,261780,KOSDAQ,아리바이오랩,70363021680,28955976,기술성장기업부
2026-08-21,290690,KOSDAQ,아리바이오홀딩스,211572910865,52959427,중견기업부
2026-08-21,125210,KOSDAQ,아모그린텍,88752730200,16496790,우량기업부
2026-08-21,357580,KOSDAQ,아모센스,61306762400,11789762,기술성장기업부
2026-08-21,052710,KOSDAQ,아모텍,163952766120,14612546,중견기업부
2026-08-21,074430,KOSDAQ,아미노로직스,107883754128,88140322,중견기업부
2026-08-21,092040,KOSDAQ,아미코젠,70655387000,70655387,기술성장기업부
2026-08-21,083930,KOSDAQ,아바코,164531961290,14677249,우량기업부
2026-08-21,149950,KOSDAQ,아바텍,116312152530,13667703,우량기업부
2026-08-21,036010,KOSDAQ,아비코전자,88929728460,13292934,중견기업부
2026-08-21,050860,KOSDAQ,아세아텍,36540000000,22500000,우량기업부
2026-08-21,136410,KOSDAQ,아셈스,45784385430,11019106,벤처기업부
2026-08-21,246720,KOSDAQ,아스타,99434491000,16381300,관리종목(소속부없음)
2026-08-21,450950,KOSDAQ,아스테라시스,201307617200,37627592,벤처기업부
2026-08-21,067390,KOSDAQ,아스트,213105734974,421157579,중견기업부
2026-08-21,159010,KOSDAQ,아스플로,288697099350,13334739,벤처기업부
2026-08-21,127710,KOSDAQ,아시아경제,45634981560,44049210,중견기업부
2026-08-21,154030,KOSDAQ,아시아종묘,19902080550,12061867,벤처기업부
2026-08-21,227610,KOSDAQ,아우딘퓨쳐스,24392584889,19374571,벤처기업부
2026-08-21,331740,KOSDAQ,아우토크립트,57335827080,9750991,기술성장기업부
2026-08-21,143160,KOSDAQ,아이디스,173176862400,10716390,우량기업부
2026-08-21,054800,KOSDAQ,아이디스홀딩스,152629401000,10347756,중견기업부
2026-08-21,332370,KOSDAQ,아이디피,69421586980,13273726,벤처기업부
2026-08-21,066430,KOSDAQ,아이로보틱스,82418066980,39153476,중견기업부
2026-08-21,339950,KOSDAQ,아이비김영,109669838200,44946655,우량기업부
2026-08-21,469750,KOSDAQ,아이비젼웍스,33629525456,34456481,벤처기업부
2026-08-21,460470,KOSDAQ,아이빔테크놀로지,42863413950,15119370,기술성장기업부
2026-08-21,099190,KOSDAQ,아이센스,503252907500,28757309,중견기업부
2026-08-21,461300,KOSDAQ,아이스크림미디어,244010973900,13333933,벤처기업부
2026-08-21,289010,KOSDAQ,아이스크림에듀,12550730400,13945256,관리종목(소속부없음)
2026-08-21,214430,KOSDAQ,아이쓰리시스템,438432900000,7307215,우량기업부
2026-08-21,040910,KOSDAQ,아이씨디,80057681375,18174275,중견기업부
2026-08-21,368600,KOSDAQ,아이씨에이치,17902018010,25795415,기술성장기업부
2026-08-21,456010,KOSDAQ,아이씨티케이,237403469500,14502350,기술성장기업부
2026-08-21,052860,KOSDAQ,아이앤씨,95945005980,17866854,벤처기업부
2026-08-21,464500,KOSDAQ,아이언디바이스,24488210250,13993263,기술성장기업부
2026-08-21,212710,KOSDAQ,아이에스티이,74805330600,9714978,기술성장기업부
2026-08-21,038880,KOSDAQ,아이에이,24346730520,7514423,중견기업부
2026-08-21,307180,KOSDAQ,아이엘,221494056000,36915676,벤처기업부
2026-08-21,493280,KOSDAQ,아이엠바이오로직스,224922082840,14836549,기술성장기업부
2026-08-21,461030,KOSDAQ,아이엠비디엑스,43218568755,14334517,기술성장기업부
2026-08-21,451220,KOSDAQ,아이엠티,67091685720,7874611,기술성장기업부
2026-08-21,078860,KOSDAQ,아이오케이이엔엠,16925495120,6177188,투자주의환기종목(소속부없음)
2026-08-21,090150,KOSDAQ,아이윈,24162042330,4187529,중견기업부
2026-08-21,031310,KOSDAQ,아이즈비전,28199825148,29746651,중견기업부
2026-08-21,462980,KOSDAQ,아이지넷,26622278020,18234437,기술성장기업부
2026-08-21,185490,KOSDAQ,아이진,80926155648,43229784,벤처기업부
2026-08-21,059100,KOSDAQ,아이컴포넌트,43980749200,7070860,벤처기업부
2026-08-21,262840,KOSDAQ,아이퀘스트,29270457040,10566952,벤처기업부
