date,open,high,low,close,adjclose,volume
1970-05-21,73.510002,73.510002,70.940002,72.160004,72.160004,16710000
1970-05-22,72.160004,73.419998,71.419998,72.25,72.25,12170000
1970-05-25,72.160004,72.160004,69.919998,70.25,70.25,12660000
1970-05-26,70.25,71.169998,68.610001,69.290001,69.290001,17030000
1970-05-27,69.370003,73.220001,69.370003,72.769997,72.769997,17460000
1970-05-28,72.769997,75.440002,72.589996,74.610001,74.610001,18910000
1970-05-29,74.610001,76.919998,73.529999,76.550003,76.550003,14630000
1970-06-01,76.550003,78.400002,75.839996,77.839996,77.839996,15020000
1970-06-02,77.839996,78.730003,76.510002,77.839996,77.839996,13480000
1970-06-03,77.839996,79.220001,76.970001,78.519997,78.519997,16600000
1970-06-04,78.519997,79.419998,76.989998,77.360001,77.360001,14380000
1970-06-05,77.360001,77.480003,75.25,76.169998,76.169998,12450000
1970-06-08,76.169998,77.370003,75.300003,76.290001,76.290001,8040000
1970-06-09,76.290001,79.959999,75.580002,76.25,76.25,7050000
1970-06-10,76.25,76.620003,74.919998,75.480003,75.480003,7240000
1970-06-11,75.480003,75.519997,73.959999,74.449997,74.449997,7770000
1970-06-12,74.449997,74.839996,73.25,73.879997,73.879997,8890000
1970-06-15,73.879997,75.269997,73.669998,74.580002,74.580002,6920000
1970-06-16,74.580002,76.760002,74.209999,76.150002,76.150002,11330000
1970-06-17,76.150002,78.040001,75.629997,76,76,9870000
1970-06-18,76,77.169998,74.989998,76.510002,76.510002,8870000
1970-06-19,76.510002,78.050003,76.309998,77.050003,77.050003,10980000
1970-06-22,77.050003,77.43,75.610001,76.639999,76.639999,8700000
1970-06-23,76.639999,76.830002,74.519997,74.760002,74.760002,10790000
1970-06-24,74.760002,75.419998,73.400002,73.970001,73.970001,12630000
1970-06-25,73.970001,74.93,73.300003,74.019997,74.019997,8200000
1970-06-26,74.019997,74.68,73.089996,73.470001,73.470001,9160000
1970-06-29,73.470001,73.860001,72.339996,72.889999,72.889999,8770000
1970-06-30,72.889999,73.889999,72.25,72.720001,72.720001,9280000
1970-07-01,72.720001,73.660004,72.110001,72.940002,72.940002,8610000
1970-07-02,72.940002,73.919998,72.43,72.919998,72.919998,8440000
1970-07-06,72.919998,73.120003,71.379997,71.779999,71.779999,9340000
1970-07-07,71.779999,72.32,70.690002,71.230003,71.230003,10470000
1970-07-08,71.230003,73.300003,70.989998,73,73,10970000
1970-07-09,73,74.769997,72.879997,74.059998,74.059998,12820000
1970-07-10,74.059998,75.209999,73.489998,74.449997,74.449997,10160000
1970-07-13,74.449997,75.370003,73.830002,74.550003,74.550003,7450000
1970-07-14,74.550003,75.040001,73.779999,74.419998,74.419998,7360000
1970-07-15,74.419998,75.68,74.059998,75.230003,75.230003,8860000
1970-07-16,75.230003,77.089996,75.120003,76.339996,76.339996,12200000
1970-07-17,76.370003,78.230003,76.370003,77.690002,77.690002,13870000
1970-07-20,77.690002,78.720001,77.040001,77.790001,77.790001,11660000
1970-07-21,77.790001,77.940002,76.389999,76.980003,76.980003,9940000
1970-07-22,76.980003,78.199997,76.220001,77.029999,77.029999,12460000
1970-07-23,77.029999,78.510002,76.459999,78,78,12460000
1970-07-24,78,78.480003,76.959999,77.82,77.82,9520000
1970-07-27,77.82,78.269997,77.07,77.650002,77.650002,7460000
1970-07-28,77.650002,78.349998,76.959999,77.769997,77.769997,9040000
1970-07-29,77.769997,78.809998,77.279999,78.040001,78.040001,12580000
1970-07-30,78.040001,78.660004,77.360001,78.07,78.07,10430000
1970-07-31,78.07,79.029999,77.440002,78.050003,78.050003,11640000
1970-08-03,78.050003,78.239998,76.559998,77.019997,77.019997,7650000
1970-08-04,77.019997,77.559998,76.120003,77.190002,77.190002,8310000
1970-08-05,77.190002,77.860001,76.589996,77.18,77.18,7660000
1970-08-06,77.18,77.68,76.389999,77.080002,77.080002,7560000
1970-08-07,77.080002,78.089996,76.459999,77.279999,77.279999,9370000
1970-08-10,77.279999,77.400002,75.720001,76.199997,76.199997,7580000
1970-08-11,76.199997,76.330002,75.160004,75.82,75.82,7330000
1970-08-12,75.82,76.239998,75.040001,75.419998,75.419998,7440000
1970-08-13,75.419998,75.690002,74.129997,74.760002,74.760002,8640000
1970-08-14,74.760002,75.739998,74.389999,75.18,75.18,7850000
1970-08-17,75.18,75.790001,74.519997,75.330002,75.330002,6940000
1970-08-18,75.330002,76.790001,75.300003,76.199997,76.199997,9500000
1970-08-19,76.199997,77.580002,76.010002,76.959999,76.959999,9870000
1970-08-20,76.959999,77.989998,76.300003,77.839996,77.839996,10170000
1970-08-21,77.839996,79.599998,77.459999,79.239998,79.239998,13420000
1970-08-24,79.410004,81.620003,79.410004,80.989998,80.989998,18910000
1970-08-25,80.989998,81.809998,79.690002,81.120003,81.120003,17520000
1970-08-26,81.120003,82.260002,80.599998,81.209999,81.209999,15970000
1970-08-27,81.209999,81.910004,80.129997,81.080002,81.080002,12440000
1970-08-28,81.080002,82.470001,80.690002,81.860001,81.860001,13820000
1970-08-31,81.860001,82.330002,80.949997,81.519997,81.519997,10740000
1970-09-01,81.519997,81.800003,80.43,80.949997,80.949997,10960000
1970-09-02,80.949997,81.349998,79.949997,80.959999,80.959999,9710000
1970-09-03,80.959999,82.629997,80.879997,82.089996,82.089996,14110000
1970-09-04,82.089996,83.419998,81.790001,82.830002,82.830002,15360000
1970-09-08,82.830002,83.690002,81.480003,83.040001,83.040001,17110000
1970-09-09,83.040001,83.779999,81.900002,82.790001,82.790001,16250000
1970-09-10,82.790001,82.980003,81.620003,82.300003,82.300003,11900000
1970-09-11,82.300003,83.190002,81.809998,82.519997,82.519997,12140000
1970-09-14,82.519997,83.129997,81.43,82.07,82.07,11900000
1970-09-15,82.07,82.110001,80.75,81.360001,81.360001,9830000
1970-09-16,81.360001,82.57,80.610001,81.790001,81.790001,12090000
1970-09-17,81.790001,83.089996,81.510002,82.290001,82.290001,15530000
1970-09-18,82.290001,83.5,81.769997,82.620003,82.620003,15900000
1970-09-21,82.620003,83.150002,81.519997,81.910004,81.910004,12540000
1970-09-22,81.910004,82.239998,80.82,81.860001,81.860001,12110000
1970-09-23,81.860001,83.150002,81.519997,81.910004,81.910004,16940000
1970-09-24,81.910004,82.239998,80.82,81.660004,81.660004,21340000
1970-09-25,81.660004,83.599998,81.410004,82.830002,82.830002,20470000
1970-09-28,82.830002,84.559998,82.610001,83.910004,83.910004,14390000
1970-09-29,83.910004,84.57,83.110001,83.860001,83.860001,17880000
1970-09-30,83.860001,84.989998,82.779999,84.300003,84.300003,14830000
1970-10-01,84.300003,84.699997,83.459999,84.32,84.32,9700000
1970-10-02,84.32,85.559998,84.059998,85.160004,85.160004,15420000
1970-10-05,85.160004,86.989998,85.010002,86.470001,86.470001,19760000
1970-10-06,86.470001,87.75,86.040001,86.849998,86.849998,20240000
1970-10-07,86.849998,87.470001,85.550003,86.889999,86.889999,15610000
1970-10-08,86.889999,87.370003,85.550003,85.949997,85.949997,14500000
1970-10-09,85.949997,86.25,84.540001,85.080002,85.080002,13980000
1970-10-12,85.050003,85.050003,83.580002,84.169998,84.169998,8570000
1970-10-13,84.169998,84.699997,83.239998,84.059998,84.059998,9500000
1970-10-14,84.059998,84.830002,83.419998,84.190002,84.190002,9920000
1970-10-15,84.190002,85.279999,83.82,84.650002,84.650002,11250000
1970-10-16,84.650002,85.209999,83.830002,84.279999,84.279999,11300000
1970-10-19,84.279999,84.290001,82.809998,83.150002,83.150002,9890000
1970-10-20,83.150002,84.190002,82.620003,83.639999,83.639999,10630000
1970-10-21,83.639999,84.720001,83.209999,83.660004,83.660004,11330000
1970-10-22,83.660004,84.040001,82.769997,83.379997,83.379997,9000000
1970-10-23,83.379997,84.300003,82.910004,83.769997,83.769997,10270000
1970-10-26,83.769997,84.260002,82.889999,83.309998,83.309998,9200000
1970-10-27,83.309998,83.730003,82.519997,83.120003,83.120003,9680000
1970-10-28,83.120003,83.809998,82.290001,83.43,83.43,10660000
1970-10-29,83.43,84.099998,82.82,83.360001,83.360001,10440000
1970-10-30,83.360001,83.800003,82.519997,83.25,83.25,10520000
1970-11-02,83.25,83.989998,82.660004,83.510002,83.510002,9470000
1970-11-03,83.510002,84.769997,83.209999,84.220001,84.220001,11760000
1970-11-04,84.220001,85.260002,83.82,84.389999,84.389999,12180000
1970-11-05,84.389999,84.790001,83.529999,84.099998,84.099998,10800000
1970-11-06,84.099998,84.730003,83.550003,84.220001,84.220001,9970000
1970-11-09,84.220001,85.269997,83.82,84.669998,84.669998,10890000
1970-11-10,84.669998,85.690002,84.18,84.790001,84.790001,12030000
1970-11-11,84.790001,86.239998,84.690002,85.029999,85.029999,13520000
1970-11-12,85.029999,85.540001,83.809998,84.150002,84.150002,12520000
1970-11-13,84.150002,84.330002,82.919998,83.370003,83.370003,11890000
1970-11-16,83.370003,83.75,82.339996,83.239998,83.239998,9160000
1970-11-17,83.239998,84.169998,82.809998,83.470001,83.470001,9450000
1970-11-18,83.470001,83.529999,82.410004,82.790001,82.790001,9850000
1970-11-19,82.790001,83.480003,82.230003,82.910004,82.910004,9280000
1970-11-20,82.910004,84.059998,82.489998,83.720001,83.720001,10920000
1970-11-23,83.720001,84.919998,83.470001,84.239998,84.239998,12720000
1970-11-24,84.239998,85.18,83.589996,84.779999,84.779999,12560000
1970-11-25,84.779999,85.699997,84.349998,85.089996,85.089996,13490000
1970-11-27,85.089996,86.209999,84.669998,85.93,85.93,10130000
1970-11-30,85.93,87.599998,85.790001,87.199997,87.199997,17700000
1970-12-01,87.199997,88.610001,86.110001,87.470001,87.470001,20170000
1970-12-02,87.470001,88.830002,86.720001,88.480003,88.480003,17960000
1970-12-03,88.480003,89.870003,88.110001,88.900002,88.900002,20480000
1970-12-04,88.900002,89.889999,88.120003,89.459999,89.459999,15980000
1970-12-07,89.459999,90.389999,88.760002,89.940002,89.940002,15530000
1970-12-08,89.940002,90.470001,88.870003,89.470001,89.470001,14370000
1970-12-09,89.470001,90.029999,88.480003,89.540001,89.540001,13550000
1970-12-10,89.540001,90.870003,89.010002,89.919998,89.919998,14610000
1970-12-11,89.919998,90.93,89.440002,90.260002,90.260002,15790000
1970-12-14,90.260002,90.809998,89.279999,89.800003,89.800003,13810000
1970-12-15,89.800003,90.32,88.93,89.660004,89.660004,13420000
1970-12-16,89.660004,90.220001,88.769997,89.720001,89.720001,14240000
1970-12-17,89.720001,90.610001,89.309998,90.040001,90.040001,13660000
1970-12-18,90.040001,90.769997,89.419998,90.220001,90.220001,14360000
1970-12-21,90.220001,90.769997,89.360001,89.940002,89.940002,12690000
1970-12-22,89.940002,90.839996,89.349998,90.040001,90.040001,14510000
1970-12-23,90.040001,90.860001,89.349998,90.099998,90.099998,15400000
1970-12-24,90.099998,91.080002,89.809998,90.610001,90.610001,12140000
1970-12-28,90.610001,91.489998,90.279999,91.089996,91.089996,12290000
1970-12-29,91.089996,92.379997,90.730003,92.080002,92.080002,17750000
1970-12-30,92.080002,92.989998,91.599998,92.269997,92.269997,19140000
1970-12-31,92.269997,92.790001,91.360001,92.150002,92.150002,13390000
1971-01-04,92.150002,92.190002,90.639999,91.150002,91.150002,10010000
1971-01-05,91.150002,92.279999,90.690002,91.800003,91.800003,12600000
1971-01-06,91.800003,93,91.5,92.349998,92.349998,16960000
1971-01-07,92.349998,93.260002,91.75,92.379997,92.379997,16460000
1971-01-08,92.379997,93.019997,91.599998,92.190002,92.190002,14100000
1971-01-11,92.190002,92.669998,90.989998,91.980003,91.980003,14720000
1971-01-12,91.980003,93.279999,91.629997,92.720001,92.720001,17820000
1971-01-13,92.720001,93.660004,91.879997,92.559998,92.559998,19070000
1971-01-14,92.559998,93.360001,91.669998,92.800003,92.800003,17600000
1971-01-15,92.800003,93.940002,92.25,93.029999,93.029999,18010000
1971-01-18,93.029999,94.110001,92.629997,93.410004,93.410004,15400000
1971-01-19,93.410004,94.279999,92.849998,93.760002,93.760002,15800000
1971-01-20,93.760002,94.529999,93.07,93.779999,93.779999,18330000
1971-01-21,93.779999,94.690002,93.150002,94.190002,94.190002,19060000
1971-01-22,94.190002,95.529999,93.959999,94.879997,94.879997,21680000
1971-01-25,94.879997,95.93,94.160004,95.279999,95.279999,19050000
1971-01-26,95.279999,96.360001,94.690002,95.589996,95.589996,21380000
1971-01-27,95.589996,95.779999,93.959999,94.889999,94.889999,20640000
1971-01-28,94.889999,95.779999,94.120003,95.209999,95.209999,18840000
1971-01-29,95.209999,96.489998,94.790001,95.879997,95.879997,20960000
1971-02-01,95.879997,97.050003,95.379997,96.419998,96.419998,20650000
1971-02-02,96.419998,97.190002,95.599998,96.43,96.43,22030000
1971-02-03,96.43,97.190002,95.580002,96.629997,96.629997,21680000
1971-02-04,96.629997,97.260002,95.690002,96.620003,96.620003,20860000
1971-02-05,96.620003,97.580002,95.839996,96.93,96.93,20480000
1971-02-08,96.93,98.040001,96.129997,97.449997,97.449997,25590000
1971-02-09,97.449997,98.5,96.900002,97.510002,97.510002,28250000
1971-02-10,97.510002,97.970001,96.230003,97.389999,97.389999,19040000
1971-02-11,97.389999,98.489998,96.989998,97.910004,97.910004,19260000
1971-02-12,97.910004,98.959999,97.559998,98.43,98.43,18470000
1971-02-16,98.43,99.589996,97.849998,98.660004,98.660004,21350000
1971-02-17,98.660004,99.32,97.32,98.199997,98.199997,18720000
1971-02-18,98.199997,98.599998,96.959999,97.559998,97.559998,16650000
1971-02-19,97.559998,97.790001,96.25,96.739998,96.739998,17860000
1971-02-22,96.650002,96.650002,94.970001,95.720001,95.720001,15840000
1971-02-23,95.720001,96.669998,94.919998,96.089996,96.089996,15080000
1971-02-24,96.089996,97.339996,95.860001,96.730003,96.730003,15930000
1971-02-25,96.730003,97.709999,96.080002,96.959999,96.959999,16200000
1971-02-26,96.959999,97.540001,95.839996,96.75,96.75,17250000
1971-03-01,96.75,97.480003,96.110001,97,97,13020000
1971-03-02,97,97.599998,96.32,96.980003,96.980003,14870000
1971-03-03,96.980003,97.540001,96.300003,96.949997,96.949997,14680000
1971-03-04,96.949997,98.379997,96.900002,97.919998,97.919998,17350000
1971-03-05,97.919998,99.489998,97.82,98.959999,98.959999,22430000
1971-03-08,98.959999,99.440002,98.419998,99.379997,99.379997,19340000
1971-03-09,99.379997,100.31,98.720001,99.459999,99.459999,20490000
1971-03-10,99.459999,100.1,98.629997,99.300003,99.300003,17220000
1971-03-11,99.300003,100.29,98.57,99.389999,99.389999,19830000
1971-03-12,99.389999,100.09,98.639999,99.57,99.57,14680000
1971-03-15,99.57,101.15,99.120003,100.71,100.71,18920000
1971-03-16,100.71,101.94,100.36,101.21,101.21,22270000
1971-03-17,101.21,101.66,99.980003,101.12,101.12,17070000
1971-03-18,101.12,102.03,100.43,101.19,101.19,17910000
1971-03-19,101.19,101.74,100.35,101.01,101.01,15150000
1971-03-22,101.01,101.46,100.08,100.62,100.62,14290000
1971-03-23,100.62,101.06,99.620003,100.28,100.28,16470000
1971-03-24,100.28,100.63,99.150002,99.620003,99.620003,15770000
1971-03-25,99.620003,100.03,98.360001,99.610001,99.610001,15870000
1971-03-26,99.610001,100.65,99.18,99.949997,99.949997,15560000
1971-03-29,99.949997,100.74,99.360001,100.03,100.03,13650000
1971-03-30,100.03,100.86,99.410004,100.26,100.26,15430000
1971-03-31,100.26,101.05,99.690002,100.31,100.31,17610000
1971-04-01,100.31,100.99,99.629997,100.39,100.39,13470000
1971-04-02,100.39,101.23,99.860001,100.56,100.56,14520000
1971-04-05,100.56,101.41,99.879997,100.79,100.79,16040000
1971-04-06,100.79,102.11,100.3,101.51,101.51,19990000
1971-04-07,101.51,102.87,101.13,101.98,101.98,22270000
1971-04-08,101.98,102.86,101.3,102.1,102.1,17590000
1971-04-12,102.1,103.54,101.75,102.88,102.88,19410000
1971-04-13,102.88,103.96,102.25,102.98,102.98,23200000
1971-04-14,102.98,104.01,102.28,103.37,103.37,19440000
1971-04-15,103.37,104.4,102.76,103.52,103.52,22540000
1971-04-16,103.52,104.18,102.68,103.49,103.49,18280000
1971-04-19,103.49,104.63,103.09,104.01,104.01,17730000
1971-04-20,104.01,104.58,103.06,103.61,103.61,17880000
1971-04-21,103.61,104.16,102.55,103.36,103.36,17040000
1971-04-22,103.36,104.27,102.58,103.56,103.56,19270000
1971-04-23,103.56,104.63,102.79,104.05,104.05,20150000
1971-04-26,104.05,104.83,103.19,103.94,103.94,18860000
1971-04-27,103.94,105.07,103.23,104.59,104.59,21250000
1971-04-28,104.59,105.6,103.85,104.77,104.77,24820000
1971-04-29,104.77,105.58,103.9,104.63,104.63,20340000
1971-04-30,104.63,104.96,103.25,103.95,103.95,17490000
1971-05-03,103.95,104.11,102.37,103.29,103.29,16120000
1971-05-04,103.29,104.36,102.71,103.79,103.79,17310000
1971-05-05,103.79,104.28,102.68,103.78,103.78,17270000
1971-05-06,103.78,104.42,102.8,103.23,103.23,19300000
1971-05-07,103.23,103.5,101.86,102.87,102.87,16490000
1971-05-10,102.87,103.15,101.71,102.36,102.36,12810000
1971-05-11,102.36,103.37,101.5,102.62,102.62,17730000
1971-05-12,102.62,103.57,102.12,102.9,102.9,15140000
1971-05-13,102.9,103.57,101.98,102.69,102.69,17640000
1971-05-14,102.69,103.17,101.65,102.21,102.21,16430000
1971-05-17,102.08,102.08,100.25,100.69,100.69,15980000
1971-05-18,100.69,101.62,99.68,100.83,100.83,17640000
1971-05-19,100.83,101.75,100.3,101.07,101.07,17640000
1971-05-20,101.07,102.17,100.61,101.31,101.31,11740000
1971-05-21,101.31,101.84,100.41,100.99,100.99,12090000
1971-05-24,100.99,101.24,99.720001,100.13,100.13,12060000
1971-05-25,100.13,100.39,98.730003,99.470001,99.470001,16050000
1971-05-26,99.470001,100.49,98.93,99.589996,99.589996,13550000
1971-05-27,99.589996,100.14,98.779999,99.400002,99.400002,12610000
1971-05-28,99.400002,100.17,98.68,99.629997,99.629997,11760000
1971-06-01,99.629997,100.76,99.220001,100.2,100.2,11930000
1971-06-02,100.2,101.53,99.889999,100.96,100.96,17740000
1971-06-03,100.96,102.07,100.3,101.01,101.01,18790000
1971-06-04,101.01,101.88,100.43,101.3,101.3,14400000
1971-06-07,101.3,102.02,100.55,101.09,101.09,13800000
1971-06-08,101.09,101.5,99.910004,100.32,100.32,13610000
1971-06-09,100.32,100.97,99.279999,100.29,100.29,14250000
1971-06-10,100.29,101.23,99.779999,100.64,100.64,12450000
1971-06-11,100.64,101.71,100.18,101.07,101.07,12270000
1971-06-14,101.07,101.28,99.779999,100.22,100.22,11530000
1971-06-15,100.22,101.1,99.449997,100.32,100.32,13550000
1971-06-16,100.32,101.29,99.68,100.52,100.52,14300000
1971-06-17,100.52,101.37,99.870003,100.5,100.5,13980000
1971-06-18,100.5,100.63,98.650002,98.970001,98.970001,15040000
1971-06-21,98.970001,99.18,97.220001,97.870003,97.870003,16490000
1971-06-22,97.870003,98.660004,96.919998,97.589996,97.589996,15200000
1971-06-23,97.589996,98.949997,97.360001,98.410004,98.410004,12640000
1971-06-24,98.410004,99,97.589996,98.129997,98.129997,11360000
1971-06-25,98.129997,98.660004,97.330002,97.989998,97.989998,10580000
1971-06-28,97.989998,98.480003,97.019997,97.739998,97.739998,9810000
1971-06-29,97.739998,99.389999,97.610001,98.82,98.82,14460000
1971-06-30,98.82,100.29,98.68,98.699997,98.699997,15410000
1971-07-01,99.160004,100.65,99.160004,99.779999,99.779999,13090000
1971-07-02,99.779999,100.31,99.089996,99.779999,99.779999,9960000
1971-07-06,99.779999,100.35,99.099998,99.760002,99.760002,10440000
1971-07-07,99.760002,100.83,99.25,100.04,100.04,14520000
1971-07-08,100.04,101.03,99.589996,100.34,100.34,13920000
1971-07-09,100.34,101.33,99.860001,100.69,100.69,12640000
1971-07-12,100.69,101.52,100.19,100.82,100.82,12020000
1971-07-13,100.82,101.06,99.07,99.5,99.5,13540000
1971-07-14,99.5,99.830002,98.230003,99.220001,99.220001,14360000
1971-07-15,99.220001,100.48,98.760002,99.279999,99.279999,13080000
1971-07-16,99.279999,100.35,98.639999,99.110001,99.110001,13870000
1971-07-19,99.110001,99.57,98.110001,98.93,98.93,11430000
1971-07-20,98.93,100.01,98.599998,99.32,99.32,12540000
1971-07-21,99.32,100,98.739998,99.279999,99.279999,11920000
1971-07-22,99.279999,99.82,98.5,99.110001,99.110001,12570000
1971-07-23,99.110001,99.599998,98.260002,98.940002,98.940002,12370000
1971-07-26,98.940002,99.470001,96.669998,98.139999,98.139999,9930000
1971-07-27,98.139999,98.989998,97.419998,97.779999,97.779999,11560000
1971-07-28,97.779999,98.150002,96.510002,97.07,97.07,13940000
1971-07-29,97.07,97.220001,95.370003,96.019997,96.019997,14570000
1971-07-30,96.019997,96.779999,95.080002,95.580002,95.580002,12970000
1971-08-02,95.580002,96.760002,95.220001,95.959999,95.959999,11870000
1971-08-03,95.959999,96.110001,94.059998,94.510002,94.510002,13490000
1971-08-04,94.510002,95.339996,93.349998,93.889999,93.889999,15410000
